time,seconds_elapsed,z,y,x
1772557204723027000,0.10202685546875,0.007788302376866341,-0.0010689827613532543,-0.015576604753732681
1772557204742923000,0.121923095703125,0.010231691412627697,-0.007177455350756645,-0.010689826682209969
1772557204762820000,0.141820068359375,0.012675080448389053,-0.004734066314995289,-0.008246437646448612
1772557204782718000,0.161718017578125,0.012675080448389053,-0.0035123717971146107,-0.011911521665751934
1772557204802615000,0.181614990234375,0.011453386396169662,0.006261184345930815,-0.013133215717971325
1772557204822511400,0.201511474609375,0.009009997360408306,0.00992626789957285,-0.005803049076348543
1772557204842408400,0.221408447265625,0.0065666078589856625,0.008704573847353458,0.002748812548816204
1772557204862306300,0.241306396484375,0.0065666078589856625,0.006261184345930815,-0.0021379655227065086
1772557204882203400,0.261203369140625,0.010231691412627697,0.008704573847353458,-0.008246437646448612
1772557204902099700,0.281099609375,0.013896775431931019,0.0050394898280501366,-0.005803049076348543
1772557204921996800,0.300996826171875,0.01511846948415041,0.0050394898280501366,-0.005803049076348543
1772557204941894700,0.320894775390625,0.013896775431931019,-0.0035123717971146107,-0.011911521665751934
1772557204961791500,0.34079150390625,0.009009997360408306,0.001374406274408102,-0.005803049076348543
1772557204981687800,0.360687744140625,0.004123218823224306,-0.0035123717971146107,-0.003359660040587187
1772557205001585000,0.3805849609375,0.0016798300202935934,-0.004734066314995289,0.00030542362947016954
1772557205021482800,0.400482666015625,-0.0032069480512291193,-0.0022906772792339325,-0.003359660040587187
1772557205041379800,0.4203798828125,-0.005650337319821119,-0.0035123717971146107,-0.0021379655227065086
1772557205061276200,0.440276123046875,-0.010537114925682545,0.006261184345930815,0.00030542362947016954
1772557205081173200,0.46017333984375,-0.01175880990922451,0.00015271181473508477,-0.007024743594229221
1772557205101071000,0.480071044921875,-0.008093725889921188,0.00015271181473508477,-0.016798298805952072
1772557205120968200,0.49996826171875,-0.005650337319821119,0.00259610079228878,-0.03023693896830082
1772557205140864300,0.5198642578125,-0.0032069480512291193,-0.0022906772792339325,-0.03634541109204292
1772557205160761300,0.53976123046875,-0.0007635590736754239,0.00259610079228878,-0.03268032893538475
1772557205180659200,0.5596591796875,-0.001985253533348441,-0.004734066314995289,-0.025350160896778107
1772557205200556300,0.579556396484375,-0.0007635590736754239,-0.007177455350756645,-0.010689826682209969
1772557205220452600,0.59945263671875,0.0004581354442052543,-0.008399149402976036,-0.013133215717971325
1772557205240349700,0.619349609375,-0.0007635590736754239,0.0038177953101694584,-0.027793550863862038
1772557205260247600,0.63924755859375,-0.004428642801940441,0.008704573847353458,-0.03512371703982353
1772557205280144600,0.65914453125,-0.0032069480512291193,0.001374406274408102,-0.02901524491608143
1772557205300040700,0.679040771484375,-0.0032069480512291193,-0.004734066314995289,-0.01435491070151329
1772557205319938000,0.69893798828125,-0.005650337319821119,-0.008399149402976036,-0.010689826682209969
1772557205339836000,0.7188359375,-0.012980503961443901,0.00259610079228878,-0.020463382825255394
1772557205359733000,0.73873291015625,-0.016645587980747223,-0.0010689827613532543,-0.03145863488316536
1772557205379629000,0.758629150390625,-0.012980503961443901,-0.0022906772792339325,-0.037567105144262314
1772557205399526100,0.778526123046875,-0.01175880990922451,0.006261184345930815,-0.03145863488316536
1772557205419424000,0.798424072265625,-0.005650337319821119,0.00259610079228878,-0.015576604753732681
1772557205439321000,0.818321044921875,-0.0007635590736754239,0.00015271181473508477,0.002748812548816204
1772557205459217400,0.838217529296875,0.0016798300202935934,0.00015271181473508477,0.010078979656100273
1772557205479114500,0.858114501953125,0.0065666078589856625,0.001374406274408102,0.0015271181473508477
1772557205499012400,0.878012451171875,0.010231691412627697,-0.0035123717971146107,-0.016798298805952072
1772557205518909400,0.897909423828125,0.011453386396169662,-0.0035123717971146107,-0.02901524491608143
1772557205538805500,0.917805419921875,0.004123218823224306,0.00015271181473508477,-0.03390202298760414
1772557205558702600,0.93770263671875,-0.001985253533348441,0.00015271181473508477,-0.025350160896778107
1772557205578600400,0.957600341796875,-0.0068720318377017975,0.0038177953101694584,-0.011911521665751934
1772557205598497500,0.97749755859375,-0.0032069480512291193,0.00259610079228878,-0.007024743594229221
1772557205618393900,0.997393798828125,-0.0007635590736754239,-0.0010689827613532543,-0.011911521665751934
1772557205638291000,1.017291015625,0.0029015245381742716,-0.0035123717971146107,-0.011911521665751934
1772557205658188800,1.037188720703125,0.005344913341104984,-0.0010689827613532543,-0.013133215717971325
1772557205678086000,1.0570859375,0.007788302376866341,0.0038177953101694584,-0.013133215717971325
1772557205697982200,1.076982177734375,0.005344913341104984,0.00015271181473508477,-0.009468132629990578
1772557205717879300,1.09687939453125,0.0029015245381742716,0.0038177953101694584,-0.005803049076348543
1772557205737777200,1.116777099609375,0.0016798300202935934,0.001374406274408102,-0.009468132629990578
1772557205757674200,1.13667431640625,0.0004581354442052543,0.006261184345930815,-0.01435491070151329
1772557205777570300,1.1565703125,-0.001985253533348441,0.0038177953101694584,-0.01435491070151329
1772557205797467400,1.17646728515625,-0.001985253533348441,0.001374406274408102,-0.010689826682209969
1772557205817365200,1.196365234375,-0.001985253533348441,-0.0022906772792339325,-0.013133215717971325
1772557205837262300,1.216262451171875,-0.0032069480512291193,0.001374406274408102,-0.011911521665751934
1772557205857158700,1.23615869140625,-0.0032069480512291193,-0.0010689827613532543,-0.004581354558467865
1772557205877055700,1.2560556640625,-0.004428642801940441,0.00015271181473508477,0.00030542362947016954
1772557205896953600,1.27595361328125,-0.004428642801940441,0.00259610079228878,-0.004581354558467865
1772557205916850700,1.2958505859375,-0.004428642801940441,0.006261184345930815,-0.009468132629990578
1772557205936746800,1.315746826171875,-0.001985253533348441,-0.0022906772792339325,-0.011911521665751934
1772557205956643800,1.335643798828125,0.0029015245381742716,-0.0035123717971146107,-0.019241688773036003
1772557205976542000,1.3555419921875,0.0016798300202935934,-0.0035123717971146107,-0.025350160896778107
1772557205996438800,1.375438720703125,0.0004581354442052543,0.001374406274408102,-0.020463382825255394
1772557206016335000,1.395335205078125,-0.001985253533348441,0.0050394898280501366,-0.019241688773036003
1772557206036232200,1.415232177734375,-0.001985253533348441,0.0038177953101694584,-0.013133215717971325
1772557206056130000,1.435130126953125,-0.0007635590736754239,0.00015271181473508477,-0.0021379655227065086
1772557206076027100,1.455027099609375,0.004123218823224306,-0.007177455350756645,0.003970507066696882
1772557206095923500,1.47492333984375,0.0065666078589856625,-0.0035123717971146107,0.002748812548816204
1772557206115820500,1.494820556640625,0.005344913341104984,0.001374406274408102,0.00030542362947016954
1772557206135718400,1.514718505859375,0.005344913341104984,-0.0010689827613532543,0.0015271181473508477
1772557206155615500,1.534615478515625,0.005344913341104984,-0.0035123717971146107,0.00030542362947016954
1772557206175511600,1.554511474609375,0.004123218823224306,0.00015271181473508477,-0.004581354558467865
1772557206195408600,1.57440869140625,0.0004581354442052543,0.00259610079228878,-0.01435491070151329
1772557206215306500,1.594306396484375,-0.001985253533348441,0.0050394898280501366,-0.016798298805952072
1772557206235203600,1.61420361328125,-0.0032069480512291193,0.0050394898280501366,-0.0021379655227065086
1772557206255100000,1.634099853515625,-0.0007635590736754239,-0.0022906772792339325,0.011300674639642239
1772557206274997000,1.6539970703125,0.0016798300202935934,-0.004734066314995289,0.011300674639642239
1772557206294894800,1.673894775390625,0.0029015245381742716,0.001374406274408102,0.007635590620338917
1772557206314792000,1.6937919921875,0.0016798300202935934,-0.0010689827613532543,0.00519220158457756
1772557206334688000,1.71368798828125,0.0004581354442052543,-0.004734066314995289,-0.005803049076348543
1772557206354585300,1.73358544921875,0.0016798300202935934,-0.005955760832875967,-0.018019994720816612
1772557206374483200,1.753483154296875,0.0004581354442052543,0.00015271181473508477,-0.025350160896778107
1772557206394380300,1.77338037109375,-0.001985253533348441,0.011147962883114815,-0.020463382825255394
1772557206414276400,1.7932763671875,-0.001985253533348441,0.008704573847353458,0.00030542362947016954
1772557206434173400,1.81317333984375,0.0004581354442052543,0.0038177953101694584,0.017409147694706917
1772557206454071300,1.8330712890625,0.0004581354442052543,0.001374406274408102,0.02351761981844902
1772557206473968400,1.852968505859375,-0.004428642801940441,-0.0022906772792339325,0.018630841746926308
1772557206493864700,1.87286474609375,-0.010537114925682545,-0.004734066314995289,0.010078979656100273
1772557206513761800,1.89276171875,-0.010537114925682545,-0.009620844386518002,0.00519220158457756
1772557206533659600,1.91265966796875,-0.0068720318377017975,-0.009620844386518002,0.003970507066696882
1772557206553556700,1.932556640625,-0.004428642801940441,-0.0035123717971146107,-0.008246437646448612
1772557206573452800,1.952452880859375,-0.0032069480512291193,0.00015271181473508477,-0.019241688773036003
1772557206593350100,1.97235009765625,0.0004581354442052543,-0.0022906772792339325,-0.016798298805952072
1772557206613248000,1.992248046875,0.0004581354442052543,-0.008399149402976036,-0.007024743594229221
1772557206633144800,2.012144775390625,-0.0007635590736754239,-0.009620844386518002,0.00030542362947016954
1772557206653041200,2.032041259765625,-0.0032069480512291193,-0.008399149402976036,0.006413896102458239
1772557206672938200,2.051938232421875,-0.005650337319821119,-0.0035123717971146107,0.003970507066696882
1772557206692836000,2.071836181640625,-0.005650337319821119,0.0038177953101694584,-0.0009162708884105086
1772557206712733200,2.091733154296875,-0.009315420873463154,0.006261184345930815,-0.0021379655227065086
1772557206732629500,2.11162939453125,-0.008093725889921188,0.011147962883114815,-0.0021379655227065086
1772557206752526600,2.131526611328125,-0.0007635590736754239,0.013591351918876171,-0.0021379655227065086
1772557206772424400,2.151424560546875,0.004123218823224306,0.00992626789957285,0.008857285603880882
1772557206792321500,2.171321533203125,0.0016798300202935934,0.0038177953101694584,0.025961007922887802
1772557206812217600,2.191217529296875,-0.0068720318377017975,0.0038177953101694584,0.03695625811815262
1772557206832115000,2.211114990234375,-0.014202198944985867,0.012369656935334206,0.04306473210453987
1772557206852012800,2.2310126953125,-0.016645587980747223,0.01969982497394085,0.051616594195365906
1772557206871909600,2.25090966796875,-0.012980503961443901,0.01847812905907631,0.05894676223397255
1772557206891806000,2.270805908203125,-0.001985253533348441,0.007482878863811493,0.06994201242923737
1772557206911703000,2.290703125,0.011453386396169662,-0.0010689827613532543,0.07971556484699249
1772557206931601000,2.310600830078125,0.02367033064365387,0.00015271181473508477,0.07605048269033432
1772557206951498000,2.330498046875,0.033443886786699295,0.00259610079228878,0.05894676223397255
1772557206971394300,2.350394287109375,0.04199574887752533,0.006261184345930815,0.046729814261198044
1772557206991291400,2.37029150390625,0.0456608310341835,0.011147962883114815,0.04550812020897865
1772557207011189200,2.390189208984375,0.04199574887752533,0.016034740954637527,0.04184303805232048
1772557207031086300,2.41008642578125,0.034665580838918686,0.01969982497394085,0.028404397889971733
1772557207050982400,2.429982421875,0.031000498682260513,0.01969982497394085,0.007635590620338917
1772557207070879500,2.44987939453125,0.02489202655851841,0.01725643500685692,-0.013133215717971325
1772557207090777600,2.469777587890625,0.013896775431931019,0.008704573847353458,-0.03023693896830082
1772557207110674400,2.48967431640625,0.005344913341104984,0.001374406274408102,-0.037567105144262314
1772557207130570800,2.50957080078125,-0.0007635590736754239,0.001374406274408102,-0.04611896723508835
1772557207150467800,2.5294677734375,-0.0032069480512291193,0.007482878863811493,-0.04489727318286896
1772557207170365700,2.54936572265625,-0.0032069480512291193,0.007482878863811493,-0.03512371703982353
1772557207190262800,2.5692626953125,0.0029015245381742716,0.001374406274408102,-0.021685076877474785
1772557207210159000,2.5891591796875,0.011453386396169662,0.00015271181473508477,-0.008246437646448612
1772557207230056200,2.60905615234375,0.01511846948415041,0.001374406274408102,-0.008246437646448612
1772557207249954000,2.6289541015625,0.018783552572131157,0.001374406274408102,-0.016798298805952072
1772557207269851100,2.64885107421875,0.020005248486995697,-0.005955760832875967,-0.021685076877474785
1772557207289747200,2.668747314453125,0.012675080448389053,-0.014507622458040714,-0.020463382825255394
1772557207309644500,2.68864453125,0.0004581354442052543,-0.009620844386518002,-0.019241688773036003
1772557207329542400,2.70854248046875,-0.015423892997205257,0.00015271181473508477,-0.01435491070151329
1772557207349439500,2.728439453125,-0.023975754156708717,0.0050394898280501366,-0.010689826682209969
1772557207369335600,2.74833544921875,-0.023975754156708717,0.00015271181473508477,-0.007024743594229221
1772557207389232600,2.768232666015625,-0.022754060104489326,-0.009620844386518002,0.00519220158457756
1772557207409130500,2.788130615234375,-0.023975754156708717,-0.009620844386518002,0.013744063675403595
1772557207429027600,2.808027587890625,-0.022754060104489326,-0.004734066314995289,0.00519220158457756
1772557207448924000,2.827923828125,-0.020310672000050545,-0.0010689827613532543,-0.007024743594229221
1772557207468821000,2.847821044921875,-0.015423892997205257,-0.005955760832875967,-0.015576604753732681
1772557207488718800,2.86771875,-0.010537114925682545,-0.013285927474498749,-0.019241688773036003
1772557207508616000,2.887615966796875,-0.01175880990922451,-0.013285927474498749,-0.011911521665751934
1772557207528512000,2.907511962890625,-0.020310672000050545,-0.0035123717971146107,0.0015271181473508477
1772557207548409300,2.927409423828125,-0.03008422814309597,0.00259610079228878,0.00519220158457756
1772557207568307200,2.94730712890625,-0.037414394319057465,0.006261184345930815,-0.0009162708884105086
1772557207588204300,2.967204345703125,-0.038636088371276855,0.008704573847353458,-0.01435491070151329
1772557207608100400,2.987100341796875,-0.03497100621461868,0.007482878863811493,-0.026571854948997498
1772557207627997400,3.00699755859375,-0.02641914412379265,-0.0022906772792339325,-0.03145863488316536
1772557207647895300,3.026895263671875,-0.017867282032966614,-0.005955760832875967,-0.03023693896830082
1772557207667792400,3.04679248046875,-0.010537114925682545,-0.004734066314995289,-0.03145863488316536
1772557207687688700,3.066688720703125,-0.0068720318377017975,-0.0022906772792339325,-0.03268032893538475
1772557207707585800,3.086585693359375,-0.005650337319821119,-0.0022906772792339325,-0.03145863488316536
1772557207727483600,3.106483642578125,-0.001985253533348441,-0.0022906772792339325,-0.020463382825255394
1772557207747380700,3.126380615234375,0.0016798300202935934,-0.0035123717971146107,-0.005803049076348543
1772557207767276800,3.14627685546875,0.004123218823224306,-0.0035123717971146107,0.00030542362947016954
1772557207787174000,3.166173828125,0.0016798300202935934,-0.0035123717971146107,-0.005803049076348543
1772557207807072000,3.186072021484375,-0.0032069480512291193,0.0038177953101694584,-0.009468132629990578
1772557207826968800,3.20596875,-0.005650337319821119,0.0038177953101694584,-0.004581354558467865
1772557207846865200,3.225865234375,-0.0068720318377017975,-0.0035123717971146107,0.006413896102458239
1772557207866762200,3.24576220703125,-0.0068720318377017975,-0.007177455350756645,0.003970507066696882
1772557207886660000,3.26566015625,-0.005650337319821119,-0.004734066314995289,-0.018019994720816612
1772557207906557200,3.28555712890625,-0.0007635590736754239,0.00015271181473508477,-0.04489727318286896
1772557207926453500,3.30545361328125,0.004123218823224306,-0.0035123717971146107,-0.05344913527369499
